corp_code,corp_name,stock_code,modify_date
1029394,에코마케팅,230360,20210226
231442,디지틀조선,33130,20210224
442631,태양기계,116100,20210224
531865,유니테크노,241690,20210225
1169267,세화피앤씨,252500,20210223
146214,일성신약,3120,20210226
155258,포스코강판,58430,20210226
971726,옵티팜,153710,20210224
234412,신세계인터내셔날,31430,20210224
411385,유비쿼스홀딩스,78070,20210224
122056,미창석유공업,3650,20210224
1390399,미래에셋대우스팩3호,328380,20210224
122694,범양건영,2410,20210224
113243,대한제분,1130,20210224
203209,에쎈테크,43340,20210224
1021949,덱스터,206560,20210223
225706,JW생명과학,234080,20210224
975290,에이스토리,241840,20210225
568461,보광산업,225530,20210223
361725,에스케이커뮤니케이션즈,66270,20210223
112004,알바이오,3190,20210224
530185,이엔에프테크놀로지,102710,20210226
664181,인텔리안테크,189300,20210226
1135941,원익IPS,240810,20210302
109754,대림비앤코,5750,20210224
131197,서원,21050,20210224
491336,잘만테크,90120,20210224
447760,미래컴퍼니,49950,20210224
545114,랩지노믹스,84650,20210224
481223,넥스피안,79560,20210223
671376,티웨이항공,91810,20210223
163691,유수홀딩스,700,20210225
357430,쎌바이오텍,49960,20210226
132488,신세계톰보이,12580,20210224
226316,호전실업,111110,20210224
632304,JW홀딩스,96760,20210224
327396,옵트론텍,82210,20210225
927558,유바이오로직스,206650,20210224
162072,한신기계공업,11700,20210226
134477,SNT중공업,3570,20210312
923792,내츄럴엔도텍,168330,20210312
398792,SNT모티브,64960,20210312
648721,SNT에너지,100840,20210312
163512,한진,2320,20210329
1046391,싸이토젠,217330,20210224
989327,엘피케이로보틱스,183350,20210225
414540,대주이엔티,114920,20210225
170877,진로발효,18120,20210302
445869,유니포인트,121060,20210302
665630,테라텍,151750,20210323
1363924,한국미라클피플사,331660,20210323
389998,이엔코퍼레이션,66980,20210324
447007,알리코제약,260660,20210324
162063,한신공영,4960,20210324
921916,석경에이티,357550,20210329
787376,대성에너지,117580,20210330
367455,현우산업,92300,20210330
1258710,이노메트리,302430,20210224
365457,제이티,89790,20210225
607797,엄지하우스,224810,20210225
1188730,시그넷이브이,260870,20210225
965813,미투온,201490,20210225
1168684,스튜디오드래곤,253450,20210225
161408,케이비캐피탈,21960,20210315
478900,빅솔론,93190,20210324
1258507,롯데제과,280360,20210324
664853,제이씨케미칼,137950,20210324
1032583,고려시멘트,198440,20210324
1124653,슈프리마,236200,20210324
1014718,제노코,361390,20210324
369107,우리바이오,82850,20210331
664288,스페이스솔루션,245030,20210224
428321,해태제과식품,101530,20210224
1203507,에스엠비나,299670,20210225
563518,비나텍,126340,20210225
226547,오상자이엘,53980,20210225
364254,알티캐스트,85810,20210223
137368,신풍제지,2870,20210223
1514528,신한제7호스팩,366330,20210318
351807,대원미디어,48910,20210318
303794,쇼박스,86980,20210329
767628,나이벡,138610,20210225
273420,이스트소프트,47560,20210225
361594,DMS,68790,20210302
442048,아바텍,149950,20210302
137252,사조동아원,8040,20210302
1236897,제일약품,271980,20210302
1205842,현대건설기계,267270,20210303
218052,국제엘렉트릭코리아,53740,20210304
857727,하림,136480,20210310
1336762,라이프시맨틱스,347700,20210324
123541,보해양조,890,20210325
455981,에스엔유,80000,20210331
595191,후성,93370,20210331
684802,에이플러스에셋,244920,20210331
535746,게임빌,63080,20210331
604815,에스디시스템,121890,20210331
1109122,스템랩,258540,20210331
815095,우리이앤엘,153490,20210331
407771,듀오백,73190,20210224
1336443,한국제8호스팩,310870,20210225
113128,대한약품,23910,20210225
116806,동아,12760,20210225
1388631,오션스톤,329020,20210302
1316245,효성중공업,298040,20210304
138260,SIMPAC,9160,20210304
101433,경농,2100,20210331
107224,남선알미늄,8350,20210331
176835,농우바이오,54050,20210331
112378,KR모터스,40,20210331
115977,아이에스동서,10780,20210331
125150,SGC에너지,5090,20210331
127200,삼영전자공업,5680,20210331
249441,씨씨에스,66790,20210331
136457,SH에너지화학,2360,20210331
265324,CJ ENM,35760,20210331
144164,SK가스,18670,20210331
140946,한솔로지스틱스,9180,20210225
874803,AP위성,211270,20210225
162081,한국투자파트너스,19560,20210225
1407909,대신밸런스제8호스팩,336570,20210302
415868,펩트론,87010,20210302
127042,삼양통상,2170,20210304
1326279,아이엘사이언스,307180,20210304
1513404,하나머스트7호스팩,372290,20210305
498001,모베이스,101330,20210317
1077577,우리산업,215360,20210326
369170,인터플렉스,51370,20210330
493510,뉴프렉스,85670,20210330
530556,예스티,122640,20210330
537337,앤씨앤,92600,20210330
624509,디바이스이엔지,187870,20210330
875307,야스,255440,20210330
1038693,드림시큐리티,203650,20210330
1068658,디딤,217620,20210330
1102095,쿠첸,225650,20210225
1196313,유에스티,263770,20210225
454399,이상네트웍스,80010,20210225
961774,유티아이,179900,20210225
117577,오리온홀딩스,1800,20210226
303703,CS,65770,20210302
239514,삼진엘앤디,54090,20210302
172291,더존비즈온,12510,20210302
408266,유니온커뮤니티,203450,20210302
358271,에스에프에이,56190,20210302
122339,이매진아시아,36260,20210326
1257872,에스퓨얼셀,288620,20210330
1489648,솔브레인,357780,20210330
117072,동양건설산업,5900,20210330
148948,조비,1550,20210331
159616,두산중공업,34020,20210331
365624,광진윈텍,90150,20210331
1359815,윈텍,320000,20210224
540447,유니테스트,86390,20210225
983916,제노포커스,187420,20210302
150633,지누스,13890,20210317
352499,링네트,42500,20210309
660459,나노씨엠에스,247660,20210309
400060,이씨에스,67010,20210309
990396,뿌리깊은나무들,266170,20210326
374020,이엘피,63760,20210225
268002,세종텔레콤,36630,20210225
218575,황금에스티,32560,20210225
563147,에스에이티이엔지,158300,20210225
163318,모헨즈,6920,20210225
154426,아이에이치큐,3560,20210302
1510489,프레스티지바이오파마,950210,20210302
531014,유진테크,84370,20210302
495086,픽셀플러스,87600,20210305
1157235,아스타,246720,20210317
126186,삼성에스디에스,18260,20210318
135795,신도리코,29530,20210318
159573,한국주철관공업,970,20210318
379016,이엘케이,94190,20210316
111193,대양전기공업,108380,20210326
131018,서울제약,18680,20210329
102618,계양전기,12200,20210329
107066,남광토건,1260,20210329
111458,대영포장,14160,20210329
391197,메디프론,65650,20210331
372882,KTcs,58850,20210331
447575,제이앤티씨,204270,20210331
526599,덴티움,145720,20210331
243757,인포뱅크,39290,20210225
117966,동원개발,13120,20210225
1018617,메디쎄이,200580,20210223
890388,지성이씨에스,138290,20210302
876865,네오오토,212560,20210302
165680,호텔신라,8770,20210302
762377,씨앗,103660,20210318
150439,진양산업,3780,20210319
171265,파라다이스,34230,20210329
111847,대원강업,430,20210329
198192,한국팩키지,37230,20210329
124197,세아제강지주,3030,20210329
263371,한국경제TV,39340,20210329
128412,삼진제약,5500,20210329
129387,삼화페인트공업,390,20210329
405278,KG모빌리언스,46440,20210329
135777,신대양제지,16590,20210329
410997,누리플랜,69140,20210329
135962,신라교역,4970,20210329
141529,오뚜기,7310,20210329
490179,플랜티넷,75130,20210329
146083,일동홀딩스,230,20210329
384887,에이테크솔루션,71670,20210330
138516,아남전자,8700,20210225
373571,룽투코리아,60240,20210225
561866,락앤락,115390,20210225
137289,이라이콤,41520,20210226
1259418,대보마그네틱,290670,20210302
413523,한미글로벌,53690,20210302
178754,동아지질,28100,20210302
1142400,이루다,164060,20210302
965062,코셋,189350,20210302
989664,코아스템,166480,20210302
150828,진흥기업,2780,20210329
659684,장원테크,174880,20210329
155531,풍산홀딩스,5810,20210329
819374,나무가,190510,20210329
161709,퍼시스,16800,20210329
872452,에이치엔티,176440,20210329
162586,한올바이오파마,9420,20210329
219574,코스맥스비티아이,44820,20210329
113410,CJ대한통운,120,20210330
103644,비츠로테크,42370,20210330
121039,명문제약,17180,20210330
131504,서한,11370,20210330
139153,에코플라스틱,38110,20210330
152862,코오롱,2020,20210330
140566,한탑,2680,20210330
168331,국동,5320,20210330
155735,피제이전자,6140,20210330
158219,시그네틱스,33170,20210330
453284,교촌에프앤비,339770,20210330
172680,동국산업,5160,20210330
557933,진도,88790,20210330
706715,미원홀딩스,107590,20210330
876209,미래엔에듀파트너,208890,20210225
1168383,일동제약,249420,20210225
407975,엔터미디어,68420,20210225
105244,알보젠코리아,2250,20210302
163761,한창제지,9460,20210302
210740,대화제약,67080,20210309
155498,풍림산업,1310,20210319
173078,명신산업,9900,20210319
148531,제일제강,23440,20210322
114552,도화엔지니어링,2150,20210322
115676,KG동부제철,16380,20210322
541163,이엠텍,91120,20210322
126478,삼성중공업,10140,20210322
1246742,테크트랜스,258050,20210225
1235296,셀리드,299660,20210225
1182408,소프트캠프,258790,20210225
450339,에스에프씨,112240,20210226
660291,옵티시스,109080,20210226
441304,가온미디어,78890,20210223
548519,에스엔피제네틱스,86460,20210302
766106,트루윈,105550,20210302
978075,렌딩머신,179720,20210310
155355,풀무원,17810,20210310
128032,삼일제약,520,20210322
145109,유한양행,100,20210322
231363,LG유플러스,32640,20210322
260383,대한유화,6650,20210322
1042775,만도,204320,20210322
990563,피엔아이컴퍼니,242350,20210322
143262,우진아이엔에스,10400,20210224
156691,한국공항,5430,20210224
350738,제네시스디벨롭먼트홀딩스,53320,20210225
1223219,에이에프더블류,312610,20210226
191588,삼원강재,23000,20210302
109693,DL,210,20210322
593032,LF,93050,20210329
635134,CJ제일제당,97950,20210329
1101041,패션플랫폼,225590,20210224
1101722,한송네오텍,226440,20210225
1014657,비즈니스온,138580,20210225
133238,성지건설,5980,20210225
126779,삼아알미늄,6110,20210226
167004,흥구석유,24060,20210302
911955,잇츠한불,226320,20210329
1036446,서연이화,200880,20210329
172936,동일산업,4890,20210224
1513440,한국9호스팩,368770,20210225
101488,경동나비엔,9450,20210223
519252,THE E&M,89230,20210302
109806,삼일씨엔에스,4440,20210302
142591,셰프라인,12250,20210302
1504910,유안타제8호스팩,367480,20210406
256955,테이팩스,55490,20210409
874937,탑선,180060,20210409
1117246,EMB,278990,20210412
269852,폴라리스오피스,41020,20210412
1011395,레몬,294140,20210412
599106,네오리진,94860,20210423
525864,피앤씨테크,237750,20210428
120526,롯데쇼핑,23530,20210428
609324,뷰웍스,100120,20210428
1311055,쿠콘,294570,20210428
1118643,로보쓰리,238500,20210428
365989,용평리조트,70960,20210420
878696,에스케이바이오팜,326030,20210408
120906,에스아이리소스,65420,20210412
136721,신영증권,1720,20210331
124106,부산은행,5280,20210423
340917,동원F&B,49770,20210303
152729,광전자,17900,20210408
125965,KH 일렉트론,111870,20210427
611286,블루탑,191600,20210427
1188378,시스웍,269620,20210331
1366365,이베스트이안스팩1호,323210,20210331
1436336,이베스트스팩5호,349720,20210331
763701,세틀뱅크,234340,20210305
549891,케어젠,214370,20210409
135111,수산중공업,17550,20210409
113562,롯데손해보험,400,20210401
125822,삼보산업,9620,20210401
127699,에코마이스터,64510,20210401
113997,일진머티리얼즈,20150,20210401
137234,모베이스전자,12860,20210401
158565,한국알콜,17890,20210401
138792,아시아나항공,20560,20210401
143527,경동인베스트,12320,20210401
148461,제일연마,1560,20210401
245472,티씨케이,64760,20210401
160205,한국내화,10040,20210401
219486,신세계I&C,35510,20210412
416414,넥스턴바이오,89140,20210421
100939,강남제비스코,860,20210421
1211232,코윈테크,282880,20210421
453442,해성티피씨,59270,20210421
113492,깨끗한나라,4540,20210427
131832,SK디스커버리,6120,20210414
104768,가온전선,500,20210419
1293953,싸이버원,356890,20210311
1258428,프레스티지바이오로직스,334970,20210311
634728,이크레더블,92130,20210409
126089,대유플러스,300,20210412
962922,팬젠,222110,20210302
458234,아시아나IDT,267850,20210401
589127,KEC,92220,20210401
651901,에어부산,298690,20210401
535481,에스와이,109610,20210401
321204,관악산업,76340,20210401
641171,모바일리더,100030,20210401
669450,바이오프로테크,199290,20210401
641393,엔시트론,101400,20210401
866594,미애부,225850,20210401
1116274,엠앤씨생명과학,225860,20210401
645089,NHN벅스,104200,20210413
111865,미래SCI,28040,20210413
155319,포스코,5490,20210315
628189,웅진씽크빅,95720,20210414
128111,포스코엠텍,9520,20210316
119195,동화약품,20,20210316
1511558,네오이뮨텍,950220,20210316
1353024,TS트릴리온,317240,20210316
140052,에이스침대,3800,20210317
1208849,나인테크,267320,20210401
108940,대성홀딩스,16710,20210401
1514698,IBKS제15호스팩,373200,20210426
113526,대한항공,3490,20210422
1053540,퓨쳐켐,220100,20210315
1358463,현대무벡스,319400,20210319
1076550,주노콜렉션,221670,20210226
103042,케이씨티시,9070,20210226
1137295,프리시젼바이오,335810,20210317
585219,세원이앤씨,91090,20210421
220561,광주신세계,37710,20210415
1217829,엔에프씨,265740,20210319
110051,SK머티리얼즈,36490,20210420
1116502,와이더플래닛,321820,20210401
159290,한국아트라스비엑스,23890,20210419
415646,드림텍,192650,20210225
118451,동일제강,2690,20210331
145260,율촌화학,8730,20210331
173449,블루베리 NFT,44480,20210416
116356,동성화학,5190,20210416
239639,삼표시멘트,38500,20210416
596260,투비소프트,79970,20210416
785475,원익피앤이,131390,20210416
112679,대창단조,15230,20210223
173731,씨앤에스자산관리,32040,20210226
128175,원익큐브,14190,20210409
249502,골드앤에스,35290,20210409
1097906,KH E&T,226360,20210409
764807,골프존데카,183410,20210407
102432,계룡건설산업,13580,20210225
1290381,피엔케이피부임상연구센타,347740,20210331
124799,사조산업,7160,20210402
164618,현대사료,16790,20210402
268118,코맥스,36690,20210402
403793,바이브컴퍼니,301300,20210402
1063954,수젠텍,253840,20210402
164812,현대코퍼레이션,11760,20210407
126362,삼성SDI,6400,20210309
1065679,이노인스트루먼트,215790,20210223
355548,한국테크놀로지,53590,20210405
555740,툴코리아,110660,20210405
300405,오리엔트정공,65500,20210407
144395,동서,26960,20210405
117744,메리츠화재,60,20210401
860332,메리츠금융지주,138040,20210401
162993,한일홀딩스,3300,20210402
329093,코데즈컴바인,47770,20210331
243988,에스케이브로드밴드,33630,20210331
228536,현대에버다임,41440,20210415
493431,자안바이오,221610,20210415
118266,DRB동일,4840,20210415
372873,KTis,58860,20210413
146296,일신석재,7110,20210413
117230,TYM,2900,20210414
155151,피에이치에이,43370,20210414
243979,수성이노베이션,84180,20210414
447982,에스피엠씨,74000,20210405
317089,한국애보트진단,66930,20210409
1524093,DL이앤씨,375500,20210409
1049167,미코바이오메드,214610,20210225
199252,에이치엘비,28300,20210402
610490,비디아이,148140,20210415
547510,툴젠,199800,20210401
128971,DL건설,1880,20210408
299464,초록뱀미디어,47820,20210408
1405451,알체라,347860,20210408
1514519,유진스팩6호,373340,20210408
1201970,클리노믹스,352770,20210402
106641,기아,270,20210405
118044,동원수산,30720,20210405
216762,한양이엔지,45100,20210405
349811,초록뱀컴퍼니,52300,20210419
1343665,RF머트리얼즈,327260,20210414
181934,포스코플랜텍,51310,20210415
106313,금호건설,2990,20210413
1093007,LS전선아시아,229640,20210413
308559,코디,80530,20210413
1337114,구스앤홈,329050,20210413
657756,지오씨,135160,20210422
157681,롯데정밀화학,4000,20210406
646732,진양홀딩스,100250,20210223
129271,삼화전기,9470,20210223
138242,쌍용자동차,3620,20210311
920379,티엘비,356860,20210224
109286,대동,490,20210423
136101,메이슨캐피탈,21880,20210423
193009,KH 필룩스,33180,20210423
102858,고려아연,10130,20210325
139719,와이지-원,19210,20210325
106623,현대위아,11210,20210325
113359,교보증권,30610,20210325
164672,한일현대시멘트,6390,20210325
164788,현대모비스,12330,20210325
480048,모다이노칩,80420,20210325
1135057,녹십자웰빙,234690,20210325
225159,SNT홀딩스,36530,20210325
963000,썬테크,217320,20210225
164308,이마트에브리데이,10090,20210331
580065,월덱스,101160,20210408
580056,스맥,99440,20210226
1505469,DB금융스팩9호,367360,20210407
138190,GS글로벌,1250,20210310
1487446,엔에이치스팩17호,359090,20210423
1065785,노브메타파마,229500,20210325
105855,엘에스일렉트릭,10120,20210326
104573,국일제지,78130,20210326
136448,신신제약,2800,20210326
203847,국일신동,60480,20210326
117498,디피씨,26890,20210326
133618,세기상사,2420,20210326
236863,희림,37440,20210326
139764,에넥스,11090,20210326
269612,파워로직스,47310,20210326
146861,자화전자,33240,20210326
148522,퍼스텍,10820,20210326
173795,신흥,4080,20210302
493501,씨디네트웍스,73710,20210302
101628,경방,50,20210225
203582,한솔홈데코,25750,20210408
384717,넥스트BT,65170,20210326
455875,와토스코리아,79000,20210326
527464,에이치시티,72990,20210326
896285,삼양사,145990,20210326
628860,네오위즈,95660,20210326
1413371,단디바이오,343090,20210326
1025644,강스템바이오텍,217730,20210326
1228515,지엔원에너지,270520,20210326
1179608,포인트엔지니어링,256630,20210225
1108099,현대코퍼레이션홀딩스,227840,20210426
118965,티에이치엔,19180,20210302
1010110,더블유게임즈,192080,20210407
1011438,에이치엘사이언스,239610,20210315
491415,인포바인,115310,20210318
1412725,두산퓨얼셀,336260,20210330
1109955,링크제니시스,219420,20210302
412597,현대홈쇼핑,57050,20210315
159254,한국전자홀딩스,6200,20210226
154718,비츠로셀,82920,20210226
323868,웹케시,53580,20210224
148470,제일전기공업,199820,20210225
972293,파멥신,208340,20210223
181299,상아프론테크,89980,20210223
788773,씨젠,96530,20210223
115065,동남합성,23450,20210223
1014055,에스트래픽,234300,20210224
521433,엔지브이아이,93510,20210224
551920,네오팜,92730,20210224
390514,이루온,65440,20210226
1274310,이오플로우,294090,20210226
1199189,이랜시스,264850,20210224
226866,인탑스,49070,20210226
535676,테크윙,89030,20210223
357607,케이피티유,54410,20210223
1335930,티움바이오,321550,20210223
823429,한국화장품,123690,20210223
480783,상신이디피,91580,20210226
166573,환인제약,16580,20210223
137207,유니켐,11330,20210223
1183407,이십일스토어,270020,20210223
366942,미코,59090,20210226
103662,광명전기,17040,20210224
407814,크리스탈지노믹스,83790,20210226
650629,SBS미디어홀딩스,101060,20210223
1070857,켐온,217600,20210223
1108248,지노믹트리,228760,20210223
101336,경남에너지,8020,20210223
161046,한독,2390,20210225
130091,샘표,7540,20210226
1259232,노바텍,285490,20210226
1394669,대신밸런스제7호스팩,332290,20210226
125530,SPC삼립,5610,20210226
121932,미원상사,2840,20210223
1440153,IBKS제14호스팩,351320,20210224
128227,삼정펄프,9770,20210224
604426,인터로조,119610,20210226
897752,천보,278280,20210223
1167056,샘표식품,248170,20210226
107303,피엔에스커튼월,33220,20210226
1344336,신테카바이오,226330,20210226
684714,풍산,103140,20210226
302582,캐스텍코리아,71850,20210225
109781,대림제지,17650,20210226
145464,이구산업,25820,20210226
141282,에이치디씨영창,1890,20210226
1042979,휴마시스,205470,20210226
115472,미주제강,2670,20210223
115384,동방아그로,7590,20210223
450931,우양에이치씨,101970,20210223
163716,한창,5110,20210226
765851,위더스제약,330350,20210226
181943,에스제이엠홀딩스,25530,20210226
1146822,아이퀘스트,262840,20210223
659815,금오하이텍,165270,20210223
1020843,엔에스,217820,20210223
133089,성원,15200,20210223
1325429,네온테크,306620,20210223
384762,파커스,65690,20210223
341916,오스템임플란트,48260,20210223
1222432,에스제이그룹,306040,20210223
1234297,미원에스씨,268280,20210223
474588,한중엔시에스,107640,20210226
183215,케이디지엠텍,32290,20210226
990262,피노텍,150440,20210226
964595,엔바이오니아,317870,20210226
1058101,라파스,214260,20210226
190756,와이엔텍,67900,20210226
1099861,에이텍티앤,224110,20210223
776820,영원무역,111770,20210223
892526,디케이앤디,263020,20210223
1255652,레이크머티리얼즈,281740,20210223
111999,대원제약,3220,20210223
608440,티앤엘,340570,20210226
362159,웰크론,65950,20210226
577016,수산아이앤티,50960,20210226
375931,인선이엔티,60150,20210225
591441,어보브반도체,102120,20210226
398668,휴비츠,65510,20210226
606664,케이엔더블유,105330,20210226
1071944,미래생명자원,218150,20210226
765462,씨에스베어링,297090,20210226
156488,휴스틸,5010,20210226
605522,소룩스,290690,20210223
571298,덕우전자,263600,20210223
154329,태평양물산,7980,20210223
540571,엘디티,96870,20210223
407036,선바이오,67370,20210223
466428,아미노로직스,74430,20210223
441447,케이씨티,89150,20210223
112651,대창,12800,20210226
352000,하우리,49130,20210226
578325,럭스피아,92590,20210226
838962,알서포트,131370,20210226
1256864,에이비엘바이오,298380,20210226
301112,삼화네트웍스,46390,20210226
610083,비아트론,141000,20210226
536286,윈팩,97800,20210223
117337,동양,1520,20210223
130879,서울식품공업,4410,20210223
413417,우리손에프앤지,73560,20210226
1016479,오로스테크놀로지,322310,20210224
141149,영진약품,3520,20210223
1267684,쿠쿠홈시스,284740,20210223
159874,한국컴퓨터지주,9760,20210223
1210190,모비릭스,348030,20210223
105280,현대그린푸드,5440,20210223
446479,신비앤텍,70480,20210226
1195828,대원모방,311840,20210226
184667,유진기업,23410,20210226
1190124,미디어젠,279600,20210226
326731,바이오니아,64550,20210226
231105,동성화인텍,33500,20210226
556712,힘스,238490,20210223
104388,국도화학,7690,20210223
162416,한양증권,1750,20210223
1214248,뉴트리,270870,20210226
1085187,씨알푸드,236030,20210226
905316,하이골드3호,153360,20210226
123648,심팩인더스트리,5350,20210226
1238169,오리온,271560,20210226
945457,아이진,185490,20210226
125488,삼륭물산,14970,20210226
162832,한일단조,24740,20210226
1408999,유안타제5호스팩,336060,20210223
1504804,유안타제7호스팩,367460,20210223
595182,아톤,158430,20210223
148920,조광페인트,4910,20210223
327819,선익시스템,171090,20210223
1203376,유비쿼스,264450,20210223
489243,동아엘텍,88130,20210223
681373,디지캡,197140,20210226
631837,안트로젠,65660,20210226
526872,이수앱지스,86890,20210226
1099667,에스디생명공학,217480,20210226
1117918,셀젠텍,258250,20210226
815369,에스제이엠,123700,20210226
485177,일진파워,94820,20210224
371485,켐트로닉스,89010,20210224
363246,우원개발,46940,20210225
1450105,미래에셋대우스팩 5호,353490,20210223
867098,티로보틱스,117730,20210223
105156,극동유화,14530,20210223
291231,우전,52270,20210223
126788,삼아제약,9300,20210512
382199,신한지주,55550,20210512
1027794,브이원텍,251630,20211119
124276,부스타,8470,20211122
1009789,코스맥스,192820,20211122
123967,부산도시가스,15350,20210601
101257,경남기업,800,20210601
238977,에스엠화진,134780,20210602
956930,동아에스티,170900,20210906
191287,대동금속,20400,20211119
185505,제일바이오,52670,20211119
652423,인바이오젠,101140,20211122
144650,유신,54930,20211125
186799,태웅,44490,20211125
356802,큐렉소,60280,20211125
787057,휴맥스,115160,20210907
578538,티피씨글로벌,130740,20210510
168401,금비,8870,20210914
1182444,셀리버리,268600,20211119
1244601,카카오페이,377300,20211119
117629,동양철관,8970,20211119
1535150,SK리츠,395400,20211123
484682,엘오티베큠,83310,20211123
492894,젬백스,82270,20211124
173351,삼진,32750,20211125
304915,코리아에셋투자증권,190650,20210831
361266,COWON,56000,20210831
134316,세원정공,21820,20210602
576789,디젠스,113810,20210609
264255,바텍,43150,20210909
587466,KPX홀딩스,92230,20210526
1309388,티라유텍,322180,20210916
1091382,마이더스AI,222810,20211122
180795,인팩,23810,20210712
1275665,리메드,302550,20210712
152783,코메론,49430,20211109
129411,삼환기업,360,20211109
423690,삼성출판사,68290,20210831
1113949,퓨전,195440,20210610
173591,세원물산,24830,20210914
200910,아이즈비전,31310,20210914
206039,경남스틸,39240,20210914
207375,대한뉴팜,54670,20210914
259590,바른손이앤에이,35620,20210914
425351,멀티캠퍼스,67280,20210914
911229,라온테크,232680,20210914
1047840,미스터블루,207760,20210914
1071041,천랩,311690,20210914
209443,우리금융캐피탈,33660,20210827
1428203,케이씨씨글라스,344820,20211001
1505450,DB금융스팩8호,367340,20211006
1406618,비올,335890,20210624
937324,한국타이어앤테크놀로지,161390,20210624
276083,스카이문스테크놀로지,33790,20210629
1067242,티씨엠생명과학,228180,20210714
415327,중앙백신,72020,20210721
200275,YTN,40300,20210923
245694,남화산업,111710,20210923
317104,라이온켐텍,171120,20210923
359395,헬릭스미스,84990,20210923
1336391,엔에이치기업인수목적13호,310840,20210923
569646,영우디에스피,143540,20211125
1267958,프로테옴텍,303360,20211125
608802,텔콘RF제약,200230,20211125
1031229,지티지웰니스,219750,20211125
172228,엔케이,85310,20211125
124090,한국특강,7280,20211125
1475609,디앤디플랫폼리츠,377190,20211125
422895,세이브존I&C,67830,20211125
165343,혜인,3010,20210430
117382,디와이홀딩스,4510,20210527
490090,이지케어텍,99750,20210528
318662,CNT85,56730,20210709
117212,두산,150,20210702
124805,푸른저축은행,7330,20210927
201131,아즈텍WB,32080,20210927
208134,KNN,58400,20210927
243067,부방,14470,20210927
267906,베뉴지,19010,20210927
370006,iMBC,52220,20210927
442455,코스나인,82660,20210927
493185,제이스텍,90470,20210927
1047415,정다운,208140,20210927
636656,바이오플러스,99430,20210927
356361,LG화학,51910,20211125
1011872,엔에스엠,238170,20210609
175650,케이씨더블류,68060,20210709
428729,대호에이엘,69460,20210709
187415,코미팜,41960,20210709
165060,하이록코리아,13030,20210709
1089350,켐트로스,220260,20210709
141608,오리엔탈정공,14940,20210929
216647,원익홀딩스,30530,20210929
543204,아이오케이,78860,20210929
605124,알파홀딩스,117670,20210929
560849,에스앤디,260970,20210929
1267550,나라소프트,288490,20210714
190321,케이티,30200,20210510
225742,KT서브마린,60370,20210510
426068,아이에스이커머스,69920,20210722
753643,컨버즈,109070,20210723
134176,세우글로벌,13000,20210723
197759,미래산업,25560,20210430
828761,레이,228670,20210719
756163,볼빅,206950,20210720
241236,씨엘인터내셔널,37340,20210720
143226,엠투엔,33310,20211014
1436479,토마토시스템,393210,20211014
130684,서울도시가스,17390,20210528
362292,씨티씨바이오,60590,20211029
344287,현대두산인프라코어,42670,20211029
683007,엑스큐어,70300,20211029
1412938,베른,322190,20211029
1338724,SNK,950180,20211029
1364297,코퍼스코리아,322780,20211029
958327,지앤비에스엔지니어링,382800,20211029
1210066,리파인,377450,20211029
260958,케이티알파,36030,20210714
159218,한전KPS,51600,20210728
147860,지코,10580,20210930
818472,이큐셀,160600,20210930
674498,골프존뉴딘홀딩스,121440,20210716
942131,앤디포스,238090,20210614
786331,에스앤씨엔진그룹리미티드,900080,20210614
896753,스킨앤스킨,159910,20210723
161462,에이티넘인베스트,21080,20210723
673976,지스마트글로벌,114570,20210811
439965,나노신소재,121600,20211018
1062177,제놀루션,225220,20211019
1250374,에스에스알,275630,20211019
397058,엠게임,58630,20210531
560982,바이오솔루션,86820,20210531
1186671,바이오시네틱스,281310,20210510
256715,국순당,43650,20210510
148276,제일기획,30000,20210510
126371,삼성전기,9150,20210510
1366000,신영스팩5호,323280,20210728
129420,까뮤이앤씨,13700,20210728
659976,영화테크,265560,20210729
359474,제이웨이,58420,20210730
540605,이월드,84680,20210930
1344202,뷰노,338220,20210930
1442115,소마젠,950200,20210930
689418,지유온,111820,20210930
1109690,도부마스크,227420,20210625
110750,리더스 기술투자,19570,20210628
615723,폴라리스웍스,123010,20210705
1105621,엔투텍,227950,20210614
479705,EMW,79190,20210615
136341,신성통상,5390,20210615
136226,신성델타테크,65350,20210816
1416642,다보링크,340360,20211021
223434,에프에스티,36810,20211021
252135,주성엔지니어링,36930,20211026
334615,콜마파마,38710,20211026
1022902,애드바이오텍,179530,20210601
426086,휴켐스,69260,20210601
632793,전진바이오팜,110020,20210601
126201,삼성공조,6660,20210601
366137,KG ETS,151860,20210602
791209,우리들휴브레인,118000,20211115
141307,영풍,670,20211115
888347,휴젤,145020,20210721
148984,조선내화,480,20210510
414850,효성 ITX,94280,20210510
122737,팬오션,28670,20210510
159005,생고뱅코리아홀딩스,2000,20210510
307189,에스케이씨솔믹스,57500,20210730
120076,LX인터내셔널,1120,20210709
759513,LX하우시스,108670,20210709
146719,일화모직공업,1590,20210618
910202,대동고려삼,178600,20210825
614478,휴메딕스,200670,20210823
877174,엠브레인,169330,20210823
268011,일레덱스홀딩스,33550,20210809
476036,에프엔에스테크,83500,20210809
144243,유니슨,18000,20210809
1440481,IBKS제13호스팩,351340,20210603
681249,씨유메디칼,115480,20211115
298377,아이씨디,40910,20211116
103130,플레이그램,9810,20211116
198697,일진디스플,20760,20211116
936787,애경케미칼,161000,20211116
869272,서전기전,189860,20211116
146560,일지테크,19540,20211116
126937,삼양홀딩스,70,20210510
